student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa
3998,Female,20,BSc,IT,8.6,2,0,4,10,2,83,1,1,Startup,12.95
3999,Female,21,BE,IT,8.97,0,2,3,8,10,90,0,1,Startup,4.96
4000,Female,20,BE,Electrical,9.76,2,3,2,7,2,76,4,1,Product,5.07
4001,Female,22,BSc,DS,9.22,3,0,0,9,10,53,4,0,None,0.0
4002,Male,24,BTech,IT,7.74,2,2,0,8,3,65,2,1,Startup,6.16
4003,Male,24,BSc,IT,6.84,0,3,5,9,10,47,0,0,None,0.0
4004,Male,20,BE,DS,7.95,3,1,1,8,5,92,2,1,Service,3.15
4005,Female,24,BTech,DS,8.25,3,0,3,3,10,84,4,0,None,0.0
4006,Female,20,BSc,Mechanical,6.94,1,3,5,10,9,70,0,1,Service,14.37
4007,Female,20,BTech,Mechanical,8.82,3,1,5,1,3,47,1,0,None,0.0
4008,Female,23,BTech,Electrical,5.9,3,2,2,6,9,75,3,0,None,0.0
4009,Female,23,BE,DS,8.85,3,2,4,3,9,69,4,0,None,0.0
4010,Female,23,BCA,AI,5.64,1,0,5,3,9,98,5,0,None,0.0
4011,Female,21,BSc,Electrical,7.64,2,0,1,6,4,55,1,0,None,0.0
4012,Male,23,BE,CS,9.2,0,2,2,10,10,94,3,1,Product,6.36
4013,Female,20,BSc,DS,5.87,3,1,0,9,6,92,0,0,None,0.0
4014,Male,22,BCA,Mechanical,7.73,0,2,5,5,2,97,1,1,Product,14.83
4015,Male,23,BCA,IT,6.19,0,3,4,1,1,70,1,0,None,0.0
4016,Female,23,BCA,DS,9.35,3,3,0,10,2,70,3,1,Service,13.62
4017,Female,22,BCA,DS,9.08,0,1,5,7,4,74,1,1,Product,13.53
4018,Male,20,BSc,Mechanical,9.52,2,3,1,9,7,76,0,1,Service,4.85
4019,Male,21,BTech,Mechanical,9.26,0,3,4,10,2,53,0,0,None,0.0
4020,Female,23,BTech,AI,8.67,0,0,4,2,10,96,4,0,None,0.0
4021,Female,22,BCA,Electrical,6.3,1,3,1,9,1,86,3,0,None,0.0
4022,Male,20,BCA,Mechanical,6.8,2,1,0,5,3,78,2,1,Product,9.29
4023,Female,24,BTech,Mechanical,7.64,0,2,5,1,7,95,0,0,None,0.0
4024,Female,21,BE,Mechanical,8.03,3,1,4,4,3,64,2,0,None,0.0
4025,Female,22,BCA,Electrical,8.86,0,0,3,8,2,40,1,0,None,0.0
4026,Male,22,BTech,IT,6.48,3,1,3,3,1,94,3,0,None,0.0
4027,Male,22,BE,DS,6.05,2,2,5,5,3,68,5,0,None,0.0
4028,Male,23,BTech,DS,7.58,2,2,0,2,7,67,3,0,None,0.0
4029,Female,24,BE,Mechanical,6.18,1,1,4,5,3,68,0,0,None,0.0
4030,Female,21,BSc,Electrical,8.48,3,2,0,9,5,49,0,0,None,0.0
4031,Male,20,BE,AI,7.98,3,0,3,3,6,47,3,0,None,0.0
4032,Male,20,BCA,Mechanical,8.69,2,1,4,7,5,79,5,1,Service,9.53
4033,Male,24,BE,Electrical,5.77,3,3,4,6,1,69,2,0,None,0.0
4034,Female,22,BE,Electrical,9.65,3,1,5,2,5,69,3,0,None,0.0
4035,Male,22,BCA,AI,5.5,0,3,5,7,3,80,5,0,None,0.0
4036,Male,22,BSc,Electrical,6.9,1,3,5,10,8,45,4,0,None,0.0
4037,Female,22,BE,DS,8.42,0,1,5,4,5,54,5,0,None,0.0
4038,Female,22,BSc,AI,5.69,2,2,0,6,8,94,3,0,None,0.0
4039,Female,24,BTech,AI,5.86,3,3,4,7,9,63,5,0,None,0.0
4040,Male,23,BTech,CS,5.83,3,3,0,9,2,52,2,0,None,0.0
4041,Female,21,BCA,AI,8.0,2,1,2,7,4,48,1,0,None,0.0
4042,Female,22,BSc,AI,9.35,3,3,2,3,10,89,2,0,None,0.0
4043,Male,23,BCA,IT,7.89,2,1,3,9,1,59,3,0,None,0.0
4044,Female,20,BCA,DS,8.1,1,3,3,6,10,75,3,1,Product,13.8
4045,Male,24,BE,Mechanical,6.99,3,3,1,4,9,91,1,0,None,0.0
4046,Male,23,BTech,CS,5.58,0,1,2,10,10,88,5,0,None,0.0
4047,Female,22,BCA,AI,5.59,0,1,2,5,8,52,5,0,None,0.0
4048,Female,22,BE,IT,9.32,1,0,5,10,2,66,5,1,Service,9.21
4049,Female,22,BE,IT,5.94,2,2,5,1,6,57,4,0,None,0.0
4050,Female,23,BSc,Electrical,9.8,3,0,1,4,5,96,0,0,None,0.0
4051,Female,22,BTech,Mechanical,6.21,3,1,0,3,5,47,2,0,None,0.0
4052,Female,23,BSc,Mechanical,8.4,0,3,2,6,3,81,2,1,Startup,11.93
4053,Male,22,BSc,DS,9.58,2,2,5,9,1,88,3,1,Product,8.88
4054,Male,20,BCA,Electrical,7.06,2,1,2,3,6,47,2,0,None,0.0
4055,Female,20,BSc,AI,8.66,3,0,3,5,6,99,5,1,Startup,10.69
4056,Male,21,BCA,IT,7.01,3,3,1,2,5,97,5,0,None,0.0
4057,Female,22,BSc,CS,6.81,0,3,1,9,9,90,1,1,Startup,9.67
4058,Male,22,BE,DS,6.37,2,1,3,8,10,91,4,0,None,0.0
4059,Male,23,BTech,AI,9.03,3,3,2,10,9,63,5,1,Service,6.73
4060,Male,23,BTech,Electrical,6.61,3,0,4,4,10,83,3,0,None,0.0
4061,Female,22,BTech,Mechanical,6.72,0,3,1,8,1,79,0,1,Service,3.48
4062,Male,21,BE,Electrical,9.8,0,0,2,10,7,66,1,1,Service,4.54
4063,Female,22,BE,AI,6.91,3,3,0,4,6,90,0,0,None,0.0
4064,Male,23,BSc,Electrical,7.32,1,2,1,2,3,59,2,0,None,0.0
4065,Male,22,BSc,Mechanical,9.76,0,1,3,9,4,74,2,1,Product,9.83
4066,Male,23,BSc,AI,7.09,3,1,1,2,4,47,4,0,None,0.0
4067,Male,22,BSc,CS,7.07,1,3,3,1,4,63,0,0,None,0.0
4068,Male,24,BTech,DS,9.06,3,1,0,1,7,79,1,0,None,0.0
4069,Female,23,BSc,Electrical,6.84,2,2,2,3,4,51,0,0,None,0.0
4070,Female,21,BE,Mechanical,6.51,1,0,3,10,10,86,0,1,Product,4.85
4071,Male,24,BE,CS,7.32,2,2,3,7,6,72,5,1,Service,9.01
4072,Male,22,BE,IT,8.51,3,2,5,6,1,53,0,0,None,0.0
4073,Male,23,BCA,CS,5.69,1,0,0,3,8,60,0,0,None,0.0
4074,Male,24,BCA,CS,7.11,2,1,4,5,4,72,2,1,Product,5.41
4075,Female,21,BCA,CS,6.99,0,0,1,10,3,80,5,1,Startup,9.15
4076,Male,23,BSc,Mechanical,6.55,1,0,5,6,9,84,4,1,Service,10.41
4077,Female,24,BTech,IT,8.31,0,0,4,10,2,94,1,1,Startup,11.49
4078,Male,24,BTech,DS,6.75,0,1,1,2,8,40,3,0,None,0.0
4079,Female,24,BSc,CS,8.11,2,0,0,3,6,96,5,0,None,0.0
4080,Male,20,BSc,Mechanical,7.67,3,2,0,4,6,45,2,0,None,0.0
4081,Male,22,BCA,Mechanical,6.43,2,0,4,8,10,53,2,0,None,0.0
4082,Female,23,BE,DS,6.65,3,0,0,1,6,67,5,0,None,0.0
4083,Male,23,BE,AI,6.23,2,3,2,9,2,64,1,0,None,0.0
4084,Male,23,BCA,IT,5.74,2,3,4,1,7,78,5,0,None,0.0
4085,Male,24,BCA,IT,8.16,1,2,3,3,8,62,1,0,None,0.0
4086,Female,22,BTech,Electrical,8.39,3,1,3,3,8,82,4,0,None,0.0
4087,Male,21,BCA,CS,6.21,0,3,0,9,10,78,3,0,None,0.0
4088,Male,23,BE,AI,8.15,3,2,0,3,7,95,2,0,None,0.0
4089,Female,22,BE,IT,9.72,3,3,1,3,7,56,5,0,None,0.0
4090,Female,22,BSc,Electrical,5.82,2,3,4,2,5,70,4,0,None,0.0
4091,Female,20,BTech,CS,7.61,0,1,5,4,4,97,2,0,None,0.0
4092,Male,23,BSc,AI,8.65,1,1,4,8,4,91,5,1,Service,9.27
4093,Male,24,BTech,Mechanical,5.7,2,3,2,6,2,67,4,0,None,0.0
4094,Male,22,BSc,CS,8.85,1,3,3,1,4,46,5,0,None,0.0
4095,Female,22,BTech,AI,9.71,1,1,3,5,7,96,4,1,Product,9.53
4096,Male,21,BCA,DS,5.88,3,1,2,10,2,57,3,0,None,0.0
4097,Male,20,BE,IT,9.04,0,2,1,8,7,55,0,0,None,0.0
4098,Female,22,BCA,CS,7.13,3,3,2,1,9,45,2,0,None,0.0
4099,Female,22,BTech,Electrical,6.12,0,1,1,6,10,41,4,0,None,0.0
4100,Female,24,BTech,Mechanical,7.62,1,3,1,7,3,59,4,0,None,0.0
4101,Female,24,BSc,Electrical,5.81,3,2,5,5,8,62,1,0,None,0.0
4102,Female,21,BTech,CS,7.75,1,0,1,4,5,41,0,0,None,0.0
4103,Male,21,BCA,IT,5.58,2,3,0,7,10,64,1,0,None,0.0
4104,Female,21,BTech,IT,8.63,0,2,0,9,10,86,0,1,Service,9.26
4105,Male,24,BTech,AI,7.6,1,0,1,4,10,45,3,0,None,0.0
4106,Male,24,BSc,Electrical,7.47,1,3,2,3,4,82,3,0,None,0.0
4107,Female,20,BTech,Electrical,6.34,0,2,2,10,8,79,1,0,None,0.0
4108,Female,23,BSc,Mechanical,7.05,1,0,2,4,10,68,1,0,None,0.0
4109,Female,23,BE,AI,6.28,2,2,0,5,1,48,0,0,None,0.0
4110,Male,20,BSc,Mechanical,8.66,1,2,5,9,7,48,0,0,None,0.0
4111,Female,23,BTech,CS,6.36,1,2,1,1,9,53,1,0,None,0.0
4112,Female,24,BE,CS,8.15,0,2,3,9,7,84,1,1,Startup,12.98
4113,Female,23,BTech,Electrical,6.7,0,0,2,9,9,54,4,0,None,0.0
4114,Female,24,BSc,AI,8.33,2,1,5,8,7,85,2,1,Service,13.11
4115,Female,20,BCA,DS,7.82,1,2,0,10,2,55,1,0,None,0.0
4116,Male,21,BE,IT,7.32,3,0,4,8,5,87,0,1,Product,13.21
4117,Male,20,BCA,AI,8.39,2,2,1,8,4,90,4,1,Product,8.67
4118,Male,23,BCA,AI,7.29,3,3,2,4,10,84,5,0,None,0.0
4119,Female,24,BE,CS,9.03,1,3,0,7,8,83,3,1,Product,3.69
4120,Female,23,BCA,IT,8.64,1,1,4,2,10,48,3,0,None,0.0
4121,Female,23,BCA,AI,7.82,0,0,1,3,9,67,3,0,None,0.0
4122,Male,21,BCA,CS,9.27,2,3,3,8,9,43,4,0,None,0.0
4123,Female,23,BCA,CS,9.06,3,0,1,4,3,79,1,0,None,0.0
4124,Female,21,BE,Electrical,7.79,1,3,1,10,3,51,2,0,None,0.0
4125,Female,24,BTech,Electrical,5.79,1,0,2,6,5,98,3,0,None,0.0
4126,Male,24,BCA,AI,7.93,0,2,5,8,2,61,1,1,Startup,8.7
4127,Female,21,BE,AI,7.03,0,2,1,8,4,40,3,0,None,0.0
4128,Male,20,BE,CS,7.82,0,3,4,5,3,83,3,1,Startup,7.02
4129,Female,24,BE,Electrical,8.28,2,1,4,7,6,79,3,1,Service,8.51
4130,Male,20,BE,AI,8.27,2,3,1,1,1,99,0,0,None,0.0
4131,Male,24,BSc,IT,8.4,1,3,1,5,5,43,5,0,None,0.0
4132,Male,24,BTech,CS,8.42,3,1,5,3,4,81,4,0,None,0.0
4133,Female,22,BTech,CS,5.97,2,2,4,4,1,72,4,0,None,0.0
4134,Female,23,BCA,AI,6.32,0,2,4,1,4,59,0,0,None,0.0
4135,Male,23,BE,AI,8.21,0,3,2,1,7,74,3,0,None,0.0
4136,Male,20,BSc,AI,7.26,2,0,3,3,3,86,4,0,None,0.0
4137,Female,23,BE,IT,8.78,1,3,4,4,5,41,4,0,None,0.0
4138,Female,20,BCA,CS,6.04,1,2,3,3,8,49,4,0,None,0.0
4139,Male,24,BTech,DS,6.32,1,0,3,2,3,47,3,0,None,0.0
4140,Female,22,BCA,IT,7.9,1,1,4,7,3,53,3,0,None,0.0
4141,Female,22,BCA,IT,7.65,0,2,5,10,8,66,4,1,Service,11.11
4142,Female,24,BCA,Electrical,6.65,2,1,5,9,3,52,2,0,None,0.0
4143,Female,21,BCA,CS,7.26,0,2,2,3,2,97,1,0,None,0.0
4144,Male,21,BCA,DS,5.65,3,2,1,9,2,52,1,0,None,0.0
4145,Female,23,BCA,CS,5.66,1,0,5,8,8,93,3,0,None,0.0
4146,Female,20,BCA,IT,5.91,1,2,0,5,6,68,2,0,None,0.0
4147,Male,22,BTech,AI,7.98,3,3,1,6,10,47,5,0,None,0.0
4148,Male,23,BTech,CS,9.21,3,1,0,1,3,63,2,0,None,0.0
4149,Female,24,BE,CS,6.62,0,2,4,6,10,44,2,0,None,0.0
4150,Female,22,BE,AI,5.65,3,3,1,9,10,67,0,0,None,0.0
4151,Female,20,BSc,DS,8.55,1,1,1,7,1,41,0,0,None,0.0
4152,Female,20,BSc,DS,9.18,3,3,0,9,6,60,4,1,Startup,9.26
4153,Male,21,BTech,CS,6.09,0,2,2,5,9,77,2,0,None,0.0
4154,Male,23,BTech,AI,7.16,3,3,5,5,6,66,1,1,Product,7.63
4155,Male,24,BSc,Electrical,6.18,3,1,4,5,1,47,5,0,None,0.0
4156,Female,22,BTech,CS,5.96,0,1,4,6,6,51,0,0,None,0.0
4157,Female,20,BSc,AI,8.29,0,1,5,4,9,49,3,0,None,0.0
4158,Female,22,BE,IT,9.66,0,2,4,10,6,89,3,1,Service,5.4
4159,Female,24,BTech,Electrical,8.42,1,0,1,9,3,46,2,0,None,0.0
4160,Male,22,BTech,AI,9.73,1,3,3,7,2,80,5,1,Startup,5.3
4161,Male,23,BSc,CS,7.37,3,1,0,3,8,49,5,0,None,0.0
4162,Female,21,BCA,Mechanical,9.36,1,1,5,10,2,68,4,1,Startup,3.11
4163,Male,22,BCA,DS,6.38,2,0,1,7,7,64,2,0,None,0.0
4164,Female,21,BE,CS,6.01,0,1,2,3,3,65,3,0,None,0.0
4165,Female,24,BTech,AI,8.52,2,1,2,3,5,91,3,0,None,0.0
4166,Male,21,BTech,Electrical,7.1,0,2,1,4,3,65,4,0,None,0.0
4167,Female,22,BSc,Electrical,6.87,3,0,0,2,3,45,0,0,None,0.0
4168,Female,22,BCA,AI,8.39,0,1,5,8,7,61,4,1,Service,12.77
4169,Male,20,BCA,DS,6.93,1,2,4,1,7,78,1,0,None,0.0
4170,Female,22,BE,CS,7.96,3,2,4,10,7,51,5,0,None,0.0
4171,Female,21,BCA,Electrical,6.79,0,2,3,1,4,97,3,0,None,0.0
4172,Male,20,BCA,Electrical,8.87,3,2,5,1,8,46,1,0,None,0.0
4173,Female,22,BCA,Mechanical,6.84,3,0,1,4,9,65,3,0,None,0.0
4174,Male,22,BSc,IT,7.8,3,0,3,1,1,52,3,0,None,0.0
4175,Female,24,BCA,Mechanical,5.6,2,2,2,3,7,57,2,0,None,0.0
4176,Male,20,BE,IT,8.9,1,0,4,7,8,44,3,0,None,0.0
4177,Male,24,BCA,Electrical,8.17,3,3,5,3,2,70,5,0,None,0.0
4178,Male,24,BE,IT,6.33,1,3,4,2,6,56,3,0,None,0.0
4179,Female,24,BSc,CS,6.43,0,2,3,10,5,54,3,0,None,0.0
4180,Male,23,BSc,Electrical,6.63,3,1,1,6,4,73,3,1,Product,6.43
4181,Male,24,BE,Electrical,7.98,1,1,3,8,4,61,2,1,Service,9.96
4182,Male,21,BSc,IT,7.86,3,3,5,4,10,44,2,0,None,0.0
4183,Male,22,BTech,AI,6.68,2,2,2,4,6,95,5,0,None,0.0
4184,Male,23,BTech,IT,8.48,0,3,5,2,1,55,5,0,None,0.0
4185,Female,24,BTech,IT,9.32,2,3,1,5,1,99,1,1,Startup,10.34
4186,Female,22,BTech,DS,5.69,3,1,5,10,4,72,1,0,None,0.0
4187,Female,20,BTech,DS,7.29,1,3,2,8,3,80,5,1,Service,11.3
4188,Female,20,BSc,CS,8.05,3,2,1,1,5,43,1,0,None,0.0
4189,Female,22,BE,CS,8.02,3,1,3,2,10,72,4,0,None,0.0
4190,Female,21,BSc,AI,5.58,3,1,0,1,10,67,2,0,None,0.0
4191,Female,22,BCA,DS,6.41,2,3,3,4,5,50,5,0,None,0.0
4192,Male,22,BTech,Mechanical,5.77,2,0,1,7,1,44,2,0,None,0.0
4193,Female,23,BTech,CS,7.95,1,3,5,3,5,81,0,0,None,0.0
4194,Male,20,BSc,CS,8.28,0,2,2,8,6,80,0,1,Service,4.79
4195,Male,20,BCA,DS,6.19,0,0,3,6,4,46,0,0,None,0.0
4196,Female,24,BSc,DS,6.93,1,2,1,2,10,90,5,0,None,0.0
4197,Male,22,BE,AI,6.92,3,1,2,9,2,63,1,1,Service,13.92
4198,Male,22,BTech,DS,9.03,0,2,2,9,10,83,3,1,Product,13.86
4199,Male,21,BSc,IT,6.34,2,2,2,7,9,89,4,0,None,0.0
4200,Male,20,BE,Electrical,7.86,1,2,5,10,9,43,2,0,None,0.0
4201,Female,21,BTech,Mechanical,8.87,1,3,1,8,9,51,1,0,None,0.0
4202,Female,23,BTech,Electrical,9.07,3,3,2,10,9,94,4,1,Service,6.41
4203,Female,24,BTech,IT,8.37,0,2,2,1,10,43,2,0,None,0.0
4204,Female,21,BCA,IT,6.79,0,3,3,6,7,64,5,1,Service,5.07
4205,Female,20,BSc,Electrical,9.04,3,1,2,9,2,42,4,0,None,0.0
4206,Female,23,BTech,IT,8.69,1,1,5,6,7,56,4,0,None,0.0
4207,Female,22,BTech,CS,8.53,1,0,0,3,1,65,2,0,None,0.0
4208,Female,23,BE,Electrical,5.79,1,3,1,2,6,98,4,0,None,0.0
4209,Female,21,BSc,IT,5.69,1,3,2,8,6,89,0,0,None,0.0
4210,Female,20,BE,CS,8.49,2,2,2,4,5,48,0,0,None,0.0
4211,Male,21,BSc,DS,9.56,2,0,4,1,7,85,5,0,None,0.0
4212,Female,22,BTech,Mechanical,8.83,1,1,3,8,3,52,4,0,None,0.0
4213,Male,22,BCA,Mechanical,9.08,1,1,2,1,7,44,1,0,None,0.0
4214,Male,20,BE,IT,7.84,1,2,3,2,6,86,3,0,None,0.0
4215,Male,24,BCA,Mechanical,6.81,2,3,3,1,3,98,5,0,None,0.0
4216,Male,23,BCA,CS,8.41,3,2,0,8,6,92,2,1,Startup,14.91
4217,Female,23,BCA,DS,8.56,0,0,1,3,1,99,1,0,None,0.0
4218,Male,22,BSc,IT,8.4,2,1,0,9,2,44,5,0,None,0.0
4219,Female,21,BSc,AI,9.57,1,0,1,7,10,51,3,0,None,0.0
4220,Female,21,BCA,Electrical,7.08,1,1,4,6,4,67,2,1,Startup,13.92
4221,Male,24,BTech,Mechanical,5.67,1,1,0,6,5,49,3,0,None,0.0
4222,Female,21,BTech,Mechanical,9.41,1,0,3,10,3,40,5,0,None,0.0
4223,Male,23,BCA,IT,6.19,3,1,2,1,4,74,2,0,None,0.0
4224,Male,21,BE,Electrical,8.5,2,1,4,8,2,67,0,1,Startup,4.14
4225,Female,24,BE,Electrical,9.25,0,0,1,10,8,90,1,1,Product,7.7
4226,Female,23,BSc,Mechanical,6.83,1,1,0,3,5,41,3,0,None,0.0
4227,Male,21,BE,Mechanical,9.07,3,0,4,3,1,62,0,0,None,0.0
4228,Female,23,BTech,AI,6.93,3,2,5,3,4,44,1,0,None,0.0
4229,Female,22,BCA,Electrical,8.92,1,3,0,9,10,72,4,1,Startup,10.82
4230,Female,22,BE,CS,5.8,1,3,3,5,2,70,1,0,None,0.0
4231,Male,22,BCA,IT,8.32,0,3,5,2,9,54,1,0,None,0.0
4232,Male,21,BE,IT,8.41,2,1,0,4,5,40,0,0,None,0.0
4233,Female,24,BSc,AI,7.61,0,0,1,7,6,91,0,1,Product,12.3
4234,Female,23,BTech,AI,8.45,2,3,5,10,9,68,5,1,Service,6.44
4235,Female,20,BSc,CS,9.47,3,1,5,1,9,63,3,0,None,0.0
4236,Female,22,BCA,DS,8.66,3,1,1,2,3,48,3,0,None,0.0
4237,Female,22,BTech,IT,9.63,1,0,2,8,9,74,4,1,Product,14.64
4238,Male,20,BTech,Electrical,7.43,0,2,2,8,4,55,0,0,None,0.0
4239,Female,20,BSc,Mechanical,7.77,0,0,1,3,1,47,5,0,None,0.0
4240,Male,21,BE,CS,6.63,1,1,1,5,8,47,0,0,None,0.0
4241,Female,23,BSc,IT,9.74,0,2,1,8,2,62,1,1,Product,10.49
4242,Male,22,BCA,Electrical,5.74,3,2,4,10,10,86,1,0,None,0.0
4243,Female,24,BE,CS,7.04,3,3,5,9,4,83,5,1,Service,14.64
4244,Male,21,BSc,DS,6.78,1,1,0,2,3,98,4,0,None,0.0
4245,Female,21,BSc,Electrical,7.16,1,0,4,10,9,56,1,0,None,0.0
4246,Male,24,BE,IT,9.45,2,0,3,8,5,66,1,1,Startup,4.18
4247,Male,24,BE,Mechanical,7.08,3,3,2,3,2,68,3,0,None,0.0
4248,Male,24,BE,Electrical,9.44,3,1,0,9,4,50,4,0,None,0.0
4249,Male,20,BSc,IT,7.32,3,0,2,5,5,62,3,1,Product,7.56
4250,Male,22,BE,CS,9.18,3,0,3,5,6,43,5,0,None,0.0
4251,Male,20,BE,DS,7.74,3,0,1,4,8,56,4,0,None,0.0
4252,Female,22,BE,Electrical,6.84,2,2,2,8,9,50,3,0,None,0.0
4253,Male,20,BTech,CS,7.43,1,2,1,1,9,47,3,0,None,0.0
4254,Female,23,BCA,CS,7.32,1,3,2,6,1,90,4,1,Startup,9.25
4255,Female,22,BE,AI,6.62,0,3,3,7,1,65,1,1,Service,6.95
4256,Female,21,BCA,CS,6.75,3,0,2,8,3,91,2,1,Startup,9.02
4257,Female,22,BE,Electrical,6.3,3,1,3,4,8,88,0,0,None,0.0
4258,Female,22,BE,DS,6.94,1,1,0,9,5,47,4,0,None,0.0
4259,Male,22,BTech,Mechanical,8.18,3,3,4,3,10,47,2,0,None,0.0
4260,Male,23,BTech,AI,7.16,3,1,3,8,6,46,3,0,None,0.0
4261,Male,20,BE,CS,8.56,3,1,2,10,8,90,5,1,Startup,9.86
4262,Female,21,BE,Electrical,9.74,1,0,0,10,4,73,1,1,Startup,10.78
4263,Male,20,BE,IT,7.12,0,0,3,5,9,71,3,1,Product,3.5
4264,Male,20,BCA,AI,7.49,1,1,2,5,10,52,4,0,None,0.0
4265,Male,24,BE,DS,6.21,3,0,5,7,4,75,2,0,None,0.0
4266,Male,23,BCA,IT,7.19,1,1,3,5,10,57,3,0,None,0.0
4267,Male,24,BTech,DS,8.63,2,1,3,7,10,52,1,0,None,0.0
4268,Female,23,BCA,IT,6.43,3,2,1,9,5,69,5,0,None,0.0
4269,Male,20,BE,Mechanical,6.28,1,1,2,5,6,40,4,0,None,0.0
4270,Female,20,BTech,DS,7.12,1,2,4,2,6,99,4,0,None,0.0
4271,Female,23,BSc,IT,9.02,0,3,3,10,8,96,3,1,Product,13.39
4272,Female,20,BTech,DS,8.18,3,1,0,6,9,92,1,1,Startup,9.41
4273,Female,20,BSc,AI,9.62,2,3,2,9,1,74,4,1,Product,3.11
4274,Female,21,BCA,DS,9.39,2,0,4,9,3,42,4,0,None,0.0
4275,Male,24,BTech,Electrical,6.15,3,2,2,5,7,69,3,0,None,0.0
4276,Male,24,BTech,DS,5.68,1,3,5,2,3,98,2,0,None,0.0
4277,Male,24,BTech,IT,7.22,2,0,4,6,5,87,0,1,Product,5.28
4278,Female,22,BCA,DS,7.74,3,1,4,4,4,64,1,0,None,0.0
4279,Male,21,BE,Mechanical,7.72,2,2,3,4,5,72,5,0,None,0.0
4280,Male,24,BCA,CS,6.08,3,1,1,3,3,55,5,0,None,0.0
4281,Female,24,BTech,AI,6.04,2,3,2,1,3,88,4,0,None,0.0
4282,Female,21,BE,Electrical,5.7,0,1,0,9,10,42,4,0,None,0.0
4283,Female,20,BTech,IT,9.16,3,0,5,6,8,86,4,1,Startup,5.32
4284,Female,24,BTech,DS,9.58,0,3,0,10,3,68,2,1,Service,9.23
4285,Male,20,BSc,DS,6.0,3,2,1,3,8,53,5,0,None,0.0
4286,Female,24,BTech,DS,6.42,2,0,0,1,5,82,0,0,None,0.0
4287,Female,23,BCA,AI,5.89,2,0,2,6,1,84,3,0,None,0.0
4288,Male,22,BCA,Electrical,9.27,1,2,0,4,2,44,1,0,None,0.0
4289,Male,24,BCA,CS,9.62,2,0,5,1,7,83,2,0,None,0.0
4290,Female,23,BE,Mechanical,6.63,0,3,2,10,1,56,4,0,None,0.0
4291,Male,21,BSc,Electrical,6.81,1,1,4,4,2,92,5,0,None,0.0
4292,Female,23,BSc,Mechanical,7.06,0,2,3,2,1,68,5,0,None,0.0
4293,Female,21,BTech,Electrical,7.66,0,2,1,3,10,60,5,0,None,0.0
4294,Male,24,BTech,IT,8.43,0,3,1,10,7,45,0,0,None,0.0
4295,Male,21,BSc,CS,7.67,0,3,0,10,2,63,0,1,Product,7.68
4296,Female,23,BE,CS,9.59,0,2,2,7,10,88,0,1,Startup,8.8
4297,Female,22,BCA,AI,5.93,3,2,5,7,3,67,3,0,None,0.0
4298,Female,20,BTech,Electrical,8.93,3,2,3,5,7,96,1,1,Startup,11.31
4299,Male,20,BSc,DS,6.94,1,2,5,10,1,98,4,1,Startup,5.51
4300,Female,22,BE,CS,7.12,0,3,0,2,4,96,2,0,None,0.0
4301,Female,20,BCA,Electrical,8.55,3,1,5,9,7,56,2,0,None,0.0
4302,Female,24,BTech,DS,9.5,2,2,3,9,2,93,5,1,Service,5.21
4303,Female,24,BCA,AI,8.58,1,0,2,9,4,81,2,1,Startup,6.25
4304,Female,23,BCA,Electrical,8.84,3,0,5,6,9,61,2,1,Service,8.27
4305,Male,23,BSc,Electrical,8.73,2,0,0,1,7,63,4,0,None,0.0
4306,Female,21,BSc,IT,6.88,1,3,0,6,3,79,1,1,Startup,6.88
4307,Female,23,BCA,Electrical,8.75,2,2,5,8,3,57,4,0,None,0.0
4308,Female,24,BCA,IT,8.87,0,3,3,4,4,67,2,0,None,0.0
4309,Female,23,BTech,DS,7.79,2,0,0,6,4,96,1,1,Service,6.15
4310,Male,20,BE,DS,7.81,0,1,5,8,8,49,3,0,None,0.0
4311,Male,21,BE,CS,8.77,1,0,3,6,6,40,1,0,None,0.0
4312,Male,21,BCA,AI,9.01,0,2,5,4,6,76,3,0,None,0.0
4313,Female,24,BSc,IT,6.95,2,1,5,7,8,65,4,1,Service,14.99
4314,Female,23,BE,CS,8.95,0,1,2,5,8,89,3,1,Service,13.45
4315,Male,20,BCA,Mechanical,9.0,0,1,3,1,8,65,3,0,None,0.0
4316,Male,23,BSc,CS,6.51,1,0,2,3,1,72,1,0,None,0.0
4317,Male,22,BTech,DS,8.58,0,3,2,3,8,94,5,0,None,0.0
4318,Female,23,BE,Mechanical,6.3,3,0,4,1,5,48,4,0,None,0.0
4319,Female,24,BTech,CS,5.9,1,2,3,4,3,57,1,0,None,0.0
4320,Male,23,BSc,Electrical,7.97,2,1,1,2,7,95,0,0,None,0.0
4321,Male,21,BCA,AI,9.41,1,3,4,10,2,44,3,0,None,0.0
4322,Male,20,BTech,IT,5.65,2,3,4,1,10,61,1,0,None,0.0
4323,Female,24,BCA,Electrical,9.05,2,2,3,6,10,49,4,0,None,0.0
4324,Female,22,BE,Mechanical,7.68,0,2,4,7,6,53,1,0,None,0.0
4325,Female,20,BTech,AI,9.2,1,2,4,4,4,51,0,0,None,0.0
4326,Male,20,BE,CS,9.13,2,1,0,5,1,71,3,1,Service,6.21
4327,Male,21,BE,Electrical,9.26,3,1,2,9,6,78,0,1,Startup,7.97
4328,Female,21,BE,DS,8.81,0,2,1,8,3,84,0,1,Product,14.82
4329,Male,21,BE,DS,9.12,0,1,3,2,4,75,3,0,None,0.0
